slot,seq,year,month,day,round,flags_hex,home_idx,home_name,away_idx,away_name,n_home_lineup,n_away_lineup
343,343,2022,4,25,16,0x20220011,5,水晶宫,9,莱斯特城,0,0
344,344,2022,4,25,13,0x20220011,14,谢菲尔德联,16,托特纳姆热刺,0,0
345,345,2022,4,25,13,0x20220011,15,南安普顿,11,曼城,0,0
346,346,2022,4,25,16,0x20220011,13,纽卡斯尔联,0,阿森纳,0,0
347,347,2022,4,25,13,0x20220011,1,阿斯顿维拉,19,狼队,0,0
348,348,2022,4,25,14,0x20220011,238,伯恩茅斯,6,埃弗顿,0,0
349,349,2022,4,25,16,0x20220011,257,沃特福德,248,诺维奇,0,0
350,350,2022,5,2,14,0x20230011,248,诺维奇,3,伯恩利,0,0
351,351,2022,5,2,14,0x20230011,10,利物浦,8,利兹联,0,0
352,352,2022,5,2,14,0x20230011,12,曼联,7,富勒姆,0,0
353,353,2022,5,2,16,0x20230011,4,切尔西,5,水晶宫,0,0
354,354,2022,5,2,15,0x20230011,9,莱斯特城,14,谢菲尔德联,0,0
355,355,2022,5,2,14,0x20230011,16,托特纳姆热刺,15,南安普顿,0,0
356,356,2022,5,2,14,0x20230011,11,曼城,13,纽卡斯尔联,0,0
357,357,2022,5,2,14,0x20230011,0,阿森纳,1,阿斯顿维拉,0,0
358,358,2022,5,2,14,0x20230011,19,狼队,6,埃弗顿,0,0
359,359,2022,5,2,19,0x20230011,257,沃特福德,238,伯恩茅斯,0,0
360,360,2022,5,9,16,0x20240011,3,伯恩利,257,沃特福德,0,0
361,361,2022,5,9,16,0x20240011,8,利兹联,248,诺维奇,0,0
362,362,2022,5,9,13,0x20240011,7,富勒姆,10,利物浦,0,0
363,363,2022,5,9,14,0x20240011,5,水晶宫,12,曼联,0,0
364,364,2022,5,9,13,0x20240011,14,谢菲尔德联,4,切尔西,0,0
365,365,2022,5,9,14,0x20240011,15,南安普顿,9,莱斯特城,0,0
366,366,2022,5,9,15,0x20240011,13,纽卡斯尔联,16,托特纳姆热刺,0,0
367,367,2022,5,9,13,0x20240011,1,阿斯顿维拉,11,曼城,0,0
368,368,2022,5,9,15,0x20240011,6,埃弗顿,0,阿森纳,0,0
369,369,2022,5,9,14,0x20240011,238,伯恩茅斯,19,狼队,0,0
370,370,2022,5,23,15,0x20250011,3,伯恩利,238,伯恩茅斯,0,0
371,371,2022,5,23,14,0x20250011,257,沃特福德,8,利兹联,0,0
372,372,2022,5,23,14,0x20250011,248,诺维奇,7,富勒姆,0,0
373,373,2022,5,23,16,0x20250011,10,利物浦,5,水晶宫,0,0
374,374,2022,5,23,14,0x20250011,12,曼联,14,谢菲尔德联,0,0
375,375,2022,5,23,12,0x20250011,4,切尔西,15,南安普顿,0,0
376,376,2022,5,23,12,0x20250011,9,莱斯特城,13,纽卡斯尔联,0,0
377,377,2022,5,23,19,0x20250011,16,托特纳姆热刺,1,阿斯顿维拉,0,0
378,378,2022,5,23,13,0x20250011,11,曼城,6,埃弗顿,0,0
379,379,2022,5,23,16,0x20250011,0,阿森纳,19,狼队,0,0
380,380,2021,8,22,19,0x6000004F,17,西布朗维奇,2,布莱顿,11,11
381,381,2021,8,22,20,0x6000004F,235,巴恩斯利,18,西汉姆联,11,11
382,382,2021,8,22,20,0x6000004F,242,考文垂,236,伯明翰城,11,11
383,383,2021,8,22,20,0x6000004F,253,罗瑟汉姆,247,米尔沃尔,11,11
384,384,2021,8,22,20,0x6000004F,250,普雷斯顿,239,布伦特福德,11,11
385,385,2021,8,22,20,0x6000004F,251,女王公园巡游者,237,布莱克本,11,11
386,386,2021,8,22,14,0x6000004F,256,斯旺西城,240,布里斯托城,11,11
387,387,2021,8,22,14,0x6000004F,243,德比郡,246,米德尔斯堡,11,11
388,388,2021,8,22,19,0x6000004F,245,卢顿,255,斯托克城,11,11
389,389,2021,8,22,20,0x6000004F,244,哈德斯菲尔德,249,诺丁汉森林,11,11
390,390,2021,8,22,15,0x6000004F,241,卡迪夫城,252,雷丁,11,11
391,391,2021,8,22,15,0x6000004F,258,韦康比流浪者,254,谢周三,11,11
392,392,2021,8,29,15,0x6001004F,18,西汉姆联,17,西布朗维奇,11,11
393,393,2021,8,29,19,0x6001004F,2,布莱顿,258,韦康比流浪者,11,11
394,394,2021,8,29,14,0x6001004F,236,伯明翰城,235,巴恩斯利,11,11
395,395,2021,8,29,19,0x6001004F,247,米尔沃尔,242,考文垂,11,11
396,396,2021,8,29,20,0x6001004F,239,布伦特福德,253,罗瑟汉姆,11,11
397,397,2021,8,29,14,0x6001004F,237,布莱克本,250,普雷斯顿,11,11
398,398,2021,8,29,19,0x6001004F,240,布里斯托城,251,女王公园巡游者,11,11
399,399,2021,8,29,15,0x6001004F,246,米德尔斯堡,256,斯旺西城,11,11
400,400,2021,8,29,14,0x6001004F,255,斯托克城,243,德比郡,11,11
401,401,2021,8,29,19,0x6001004F,249,诺丁汉森林,245,卢顿,11,11
402,402,2021,8,29,19,0x6001004F,252,雷丁,244,哈德斯菲尔德,11,11
403,403,2021,8,29,14,0x6001004F,254,谢周三,241,卡迪夫城,11,11
404,404,2021,9,19,19,0x6002004F,17,西布朗维奇,236,伯明翰城,11,11
405,405,2021,9,19,20,0x6002004F,2,布莱顿,18,西汉姆联,11,11
406,406,2021,9,19,14,0x6002004F,235,巴恩斯利,247,米尔沃尔,11,11
407,407,2021,9,19,14,0x6002004F,242,考文垂,239,布伦特福德,11,11
408,408,2021,9,19,14,0x6002004F,253,罗瑟汉姆,237,布莱克本,11,11
409,409,2021,9,19,14,0x6002004F,250,普雷斯顿,240,布里斯托城,11,11
410,410,2021,9,19,15,0x6002004F,251,女王公园巡游者,246,米德尔斯堡,11,11
411,411,2021,9,19,15,0x6002004F,256,斯旺西城,255,斯托克城,11,11
412,412,2021,9,19,20,0x6002004F,243,德比郡,249,诺丁汉森林,11,11
413,413,2021,9,19,20,0x6002004F,245,卢顿,252,雷丁,11,11
414,414,2021,9,19,19,0x6002004F,244,哈德斯菲尔德,254,谢周三,11,11
415,415,2021,9,19,14,0x6002004F,258,韦康比流浪者,241,卡迪夫城,11,11
416,416,2021,9,23,15,0x6003004F,247,米尔沃尔,17,西布朗维奇,11,11
417,417,2021,9,23,15,0x6003004F,236,伯明翰城,2,布莱顿,11,11
418,418,2021,9,23,15,0x6003004F,18,西汉姆联,258,韦康比流浪者,11,11
419,419,2021,9,23,19,0x6003004F,239,布伦特福德,235,巴恩斯利,11,11
420,420,2021,9,23,14,0x6003004F,237,布莱克本,242,考文垂,11,11
421,421,2021,9,23,15,0x6003004F,240,布里斯托城,253,罗瑟汉姆,11,11
422,422,2021,9,23,19,0x6003004F,246,米德尔斯堡,250,普雷斯顿,11,11
423,423,2021,9,23,14,0x6003004F,255,斯托克城,251,女王公园巡游者,11,11
424,424,2021,9,23,20,0x6003004F,249,诺丁汉森林,256,斯旺西城,11,11
425,425,2021,9,23,20,0x6003004F,252,雷丁,243,德比郡,11,11
426,426,2021,9,23,14,0x6003004F,254,谢周三,245,卢顿,11,11
427,427,2021,9,23,14,0x6003004F,241,卡迪夫城,244,哈德斯菲尔德,11,11
428,428,2021,9,26,20,0x6004004F,17,西布朗维奇,239,布伦特福德,11,11
429,429,2021,9,26,14,0x6004004F,2,布莱顿,247,米尔沃尔,11,11
430,430,2021,9,26,19,0x6004004F,18,西汉姆联,236,伯明翰城,11,11
431,431,2021,9,26,15,0x6004004F,235,巴恩斯利,237,布莱克本,11,11
432,432,2021,9,26,14,0x6004004F,242,考文垂,240,布里斯托城,11,11
433,433,2021,9,26,20,0x6004004F,253,罗瑟汉姆,246,米德尔斯堡,11,11
434,434,2021,9,26,19,0x6004004F,250,普雷斯顿,255,斯托克城,11,11
435,435,2021,9,26,20,0x6004004F,251,女王公园巡游者,249,诺丁汉森林,11,11
436,436,2021,9,26,19,0x6004004F,256,斯旺西城,252,雷丁,11,11
437,437,2021,9,26,20,0x6004004F,243,德比郡,254,谢周三,11,11
438,438,2021,9,26,15,0x6004004F,245,卢顿,241,卡迪夫城,11,11
439,439,2021,9,26,20,0x6004004F,258,韦康比流浪者,244,哈德斯菲尔德,11,11
440,440,2021,10,3,19,0x6005004F,237,布莱克本,17,西布朗维奇,11,11
441,441,2021,10,3,20,0x6005004F,239,布伦特福德,2,布莱顿,11,11
442,442,2021,10,3,15,0x6005004F,247,米尔沃尔,18,西汉姆联,11,11
443,443,2021,10,3,14,0x6005004F,236,伯明翰城,258,韦康比流浪者,11,11
444,444,2021,10,3,19,0x6005004F,240,布里斯托城,235,巴恩斯利,11,11
445,445,2021,10,3,15,0x6005004F,246,米德尔斯堡,242,考文垂,11,11
446,446,2021,10,3,14,0x6005004F,255,斯托克城,253,罗瑟汉姆,11,11
447,447,2021,10,3,14,0x6005004F,249,诺丁汉森林,250,普雷斯顿,11,11
448,448,2021,10,3,19,0x6005004F,252,雷丁,251,女王公园巡游者,11,11
449,449,2021,10,3,15,0x6005004F,254,谢周三,256,斯旺西城,11,11
450,450,2021,10,3,20,0x6005004F,241,卡迪夫城,243,德比郡,11,11
451,451,2021,10,3,14,0x6005004F,244,哈德斯菲尔德,245,卢顿,11,11
452,452,2021,10,24,19,0x6006004F,17,西布朗维奇,240,布里斯托城,11,11
453,453,2021,10,24,20,0x6006004F,2,布莱顿,237,布莱克本,11,11
454,454,2021,10,24,15,0x6006004F,18,西汉姆联,239,布伦特福德,11,11
455,455,2021,10,24,20,0x6006004F,236,伯明翰城,247,米尔沃尔,11,11
456,456,2021,10,24,20,0x6006004F,235,巴恩斯利,246,米德尔斯堡,11,11
457,457,2021,10,24,19,0x6006004F,242,考文垂,255,斯托克城,11,11
458,458,2021,10,24,14,0x6006004F,253,罗瑟汉姆,249,诺丁汉森林,11,11
459,459,2021,10,24,20,0x6006004F,250,普雷斯顿,252,雷丁,11,11
460,460,2021,10,24,15,0x6006004F,251,女王公园巡游者,254,谢周三,11,11
461,461,2021,10,24,19,0x6006004F,256,斯旺西城,241,卡迪夫城,11,11
462,462,2021,10,24,15,0x6006004F,243,德比郡,244,哈德斯菲尔德,11,11
463,463,2021,10,24,14,0x6006004F,258,韦康比流浪者,245,卢顿,11,11
464,464,2021,10,28,19,0x6007004F,246,米德尔斯堡,17,西布朗维奇,11,11
465,465,2021,10,28,19,0x6007004F,240,布里斯托城,2,布莱顿,11,11
466,466,2021,10,28,20,0x6007004F,237,布莱克本,18,西汉姆联,11,11
467,467,2021,10,28,14,0x6007004F,239,布伦特福德,236,伯明翰城,11,11
468,468,2021,10,28,19,0x6007004F,247,米尔沃尔,258,韦康比流浪者,11,11
469,469,2021,10,28,19,0x6007004F,255,斯托克城,235,巴恩斯利,11,11
470,470,2021,10,28,14,0x6007004F,249,诺丁汉森林,242,考文垂,11,11
471,471,2021,10,28,20,0x6007004F,252,雷丁,253,罗瑟汉姆,11,11
472,472,2021,10,28,19,0x6007004F,254,谢周三,250,普雷斯顿,11,11
473,473,2021,10,28,15,0x6007004F,241,卡迪夫城,251,女王公园巡游者,11,11
474,474,2021,10,28,15,0x6007004F,244,哈德斯菲尔德,256,斯旺西城,11,11
475,475,2021,10,28,20,0x6007004F,245,卢顿,243,德比郡,11,11
476,476,2021,10,31,15,0x6008004F,17,西布朗维奇,255,斯托克城,11,11
477,477,2021,10,31,20,0x6008004F,2,布莱顿,246,米德尔斯堡,11,11
478,478,2021,10,31,14,0x6008004F,18,西汉姆联,240,布里斯托城,11,11
479,479,2021,10,31,19,0x6008004F,236,伯明翰城,237,布莱克本,11,11
480,480,2021,10,31,15,0x6008004F,247,米尔沃尔,239,布伦特福德,11,11
481,481,2021,10,31,15,0x6008004F,235,巴恩斯利,249,诺丁汉森林,11,11
482,482,2021,10,31,19,0x6008004F,242,考文垂,252,雷丁,11,11
483,483,2021,10,31,19,0x6008004F,253,罗瑟汉姆,254,谢周三,11,11
484,484,2021,10,31,15,0x6008004F,250,普雷斯顿,241,卡迪夫城,11,11
485,485,2021,10,31,14,0x6008004F,251,女王公园巡游者,244,哈德斯菲尔德,11,11
486,486,2021,10,31,19,0x6008004F,256,斯旺西城,245,卢顿,11,11
487,487,2021,10,31,20,0x6008004F,258,韦康比流浪者,243,德比郡,11,11
488,488,2021,11,7,19,0x6009004F,249,诺丁汉森林,17,西布朗维奇,11,11
489,489,2021,11,7,20,0x6009004F,255,斯托克城,2,布莱顿,11,11
490,490,2021,11,7,19,0x6009004F,246,米德尔斯堡,18,西汉姆联,11,11
491,491,2021,11,7,20,0x6009004F,240,布里斯托城,236,伯明翰城,11,11
492,492,2021,11,7,19,0x6009004F,237,布莱克本,247,米尔沃尔,11,11
493,493,2021,11,7,19,0x6009004F,239,布伦特福德,258,韦康比流浪者,11,11
494,494,2021,11,7,14,0x6009004F,252,雷丁,235,巴恩斯利,11,11
495,495,2021,11,7,14,0x6009004F,254,谢周三,242,考文垂,11,11
496,496,2021,11,7,14,0x6009004F,241,卡迪夫城,253,罗瑟汉姆,11,11
497,497,2021,11,7,19,0x6009004F,244,哈德斯菲尔德,250,普雷斯顿,11,11
498,498,2021,11,7,20,0x6009004F,245,卢顿,251,女王公园巡游者,11,11
499,499,2021,11,7,15,0x6009004F,243,德比郡,256,斯旺西城,11,11
500,500,2021,11,18,20,0x600A004F,17,西布朗维奇,252,雷丁,11,11
501,501,2021,11,18,14,0x600A004F,2,布莱顿,249,诺丁汉森林,11,11
502,502,2021,11,18,14,0x600A004F,18,西汉姆联,255,斯托克城,11,11
503,503,2021,11,18,14,0x600A004F,236,伯明翰城,246,米德尔斯堡,11,11
504,504,2021,11,18,20,0x600A004F,247,米尔沃尔,240,布里斯托城,11,11
505,505,2021,11,18,20,0x600A004F,239,布伦特福德,237,布莱克本,11,11
506,506,2021,11,18,15,0x600A004F,235,巴恩斯利,254,谢周三,11,11
507,507,2021,11,18,14,0x600A004F,242,考文垂,241,卡迪夫城,11,11
508,508,2021,11,18,14,0x600A004F,253,罗瑟汉姆,244,哈德斯菲尔德,11,11
509,509,2021,11,18,19,0x600A004F,250,普雷斯顿,245,卢顿,11,11
510,510,2021,11,18,19,0x600A004F,251,女王公园巡游者,243,德比郡,11,11
511,511,2021,11,18,14,0x600A004F,258,韦康比流浪者,256,斯旺西城,11,11
512,512,2021,11,21,20,0x600B004F,254,谢周三,17,西布朗维奇,11,11
513,513,2021,11,21,20,0x600B004F,252,雷丁,2,布莱顿,11,11
514,514,2021,11,21,20,0x600B004F,249,诺丁汉森林,18,西汉姆联,11,11
515,515,2021,11,21,20,0x600B004F,255,斯托克城,236,伯明翰城,11,11
516,516,2021,11,21,14,0x600B004F,246,米德尔斯堡,247,米尔沃尔,11,11
517,517,2021,11,21,14,0x600B004F,240,布里斯托城,239,布伦特福德,11,11
518,518,2021,11,21,19,0x600B004F,237,布莱克本,258,韦康比流浪者,11,11
519,519,2021,11,21,15,0x600B004F,241,卡迪夫城,235,巴恩斯利,11,11
520,520,2021,11,21,15,0x600B004F,244,哈德斯菲尔德,242,考文垂,11,11
521,521,2021,11,21,20,0x600B004F,245,卢顿,253,罗瑟汉姆,11,11
522,522,2021,11,21,15,0x600B004F,243,德比郡,250,普雷斯顿,11,11
523,523,2021,11,21,19,0x600B004F,256,斯旺西城,251,女王公园巡游者,11,11
524,524,2021,11,28,20,0x600C004F,17,西布朗维奇,241,卡迪夫城,11,11
525,525,2021,11,28,19,0x600C004F,2,布莱顿,254,谢周三,11,11
526,526,2021,11,28,19,0x600C004F,18,西汉姆联,252,雷丁,11,11
527,527,2021,11,28,14,0x600C004F,236,伯明翰城,249,诺丁汉森林,11,11
528,528,2021,11,28,14,0x600C004F,247,米尔沃尔,255,斯托克城,11,11
529,529,2021,11,28,14,0x600C004F,239,布伦特福德,246,米德尔斯堡,11,11
530,530,2021,11,28,20,0x600C004F,237,布莱克本,240,布里斯托城,11,11
531,531,2021,11,28,15,0x600C004F,235,巴恩斯利,244,哈德斯菲尔德,11,11
532,532,2021,11,28,14,0x600C004F,242,考文垂,245,卢顿,11,11
533,533,2021,11,28,20,0x600C004F,253,罗瑟汉姆,243,德比郡,11,11
534,534,2021,11,28,15,0x600C004F,250,普雷斯顿,256,斯旺西城,11,11
535,535,2021,11,28,15,0x600C004F,258,韦康比流浪者,251,女王公园巡游者,11,11
536,536,2021,12,2,14,0x600D004F,244,哈德斯菲尔德,17,西布朗维奇,11,11
537,537,2021,12,2,14,0x600D004F,241,卡迪夫城,2,布莱顿,11,11
538,538,2021,12,2,19,0x600D004F,254,谢周三,18,西汉姆联,11,11
539,539,2021,12,2,14,0x600D004F,252,雷丁,236,伯明翰城,11,11
540,540,2021,12,2,14,0x600D004F,249,诺丁汉森林,247,米尔沃尔,11,11
541,541,2021,12,2,19,0x600D004F,255,斯托克城,239,布伦特福德,11,11
542,542,2021,12,2,20,0x600D004F,246,米德尔斯堡,237,布莱克本,11,11
543,543,2021,12,2,19,0x600D004F,240,布里斯托城,258,韦康比流浪者,11,11
544,544,2021,12,2,15,0x600D004F,245,卢顿,235,巴恩斯利,11,11
545,545,2021,12,2,20,0x600D004F,243,德比郡,242,考文垂,11,11
546,546,2021,12,2,20,0x600D004F,256,斯旺西城,253,罗瑟汉姆,11,11
547,547,2021,12,2,20,0x600D004F,251,女王公园巡游者,250,普雷斯顿,11,11
548,548,2021,12,5,19,0x600E004F,17,西布朗维奇,245,卢顿,11,11
549,549,2021,12,5,14,0x600E004F,2,布莱顿,244,哈德斯菲尔德,11,11
550,550,2021,12,5,15,0x600E004F,18,西汉姆联,241,卡迪夫城,11,11
551,551,2021,12,5,14,0x600E004F,236,伯明翰城,254,谢周三,11,11
552,552,2021,12,5,19,0x600E004F,247,米尔沃尔,252,雷丁,11,11
553,553,2021,12,5,19,0x600E004F,239,布伦特福德,249,诺丁汉森林,11,11
554,554,2021,12,5,20,0x600E004F,237,布莱克本,255,斯托克城,11,11
555,555,2021,12,5,20,0x600E004F,240,布里斯托城,246,米德尔斯堡,11,11
556,556,2021,12,5,20,0x600E004F,235,巴恩斯利,243,德比郡,11,11
557,557,2021,12,5,15,0x600E004F,242,考文垂,256,斯旺西城,11,11
558,558,2021,12,5,20,0x600E004F,253,罗瑟汉姆,251,女王公园巡游者,11,11
559,559,2021,12,5,15,0x600E004F,258,韦康比流浪者,250,普雷斯顿,11,11
560,560,2021,12,12,19,0x200F004F,243,德比郡,17,西布朗维奇,0,0
561,561,2021,12,12,19,0x200F004F,245,卢顿,2,布莱顿,0,0
562,562,2021,12,12,20,0x200F004F,244,哈德斯菲尔德,18,西汉姆联,0,0
563,563,2021,12,12,14,0x200F004F,241,卡迪夫城,236,伯明翰城,0,0
564,564,2021,12,12,15,0x200F004F,254,谢周三,247,米尔沃尔,0,0
565,565,2021,12,12,14,0x200F004F,252,雷丁,239,布伦特福德,0,0
566,566,2021,12,12,14,0x200F004F,249,诺丁汉森林,237,布莱克本,0,0
567,567,2021,12,12,15,0x200F004F,255,斯托克城,240,布里斯托城,0,0
568,568,2021,12,12,19,0x200F004F,246,米德尔斯堡,258,韦康比流浪者,0,0
569,569,2021,12,12,14,0x200F004F,256,斯旺西城,235,巴恩斯利,0,0
570,570,2021,12,12,15,0x200F004F,251,女王公园巡游者,242,考文垂,0,0
571,571,2021,12,12,15,0x200F004F,250,普雷斯顿,253,罗瑟汉姆,0,0
572,572,2021,12,23,19,0x2010004F,17,西布朗维奇,256,斯旺西城,0,0
573,573,2021,12,23,19,0x2010004F,2,布莱顿,243,德比郡,0,0
574,574,2021,12,23,19,0x2010004F,18,西汉姆联,245,卢顿,0,0
575,575,2021,12,23,20,0x2010004F,236,伯明翰城,244,哈德斯菲尔德,0,0
576,576,2021,12,23,14,0x2010004F,247,米尔沃尔,241,卡迪夫城,0,0
577,577,2021,12,23,19,0x2010004F,239,布伦特福德,254,谢周三,0,0
578,578,2021,12,23,20,0x2010004F,237,布莱克本,252,雷丁,0,0
579,579,2021,12,23,19,0x2010004F,240,布里斯托城,249,诺丁汉森林,0,0
580,580,2021,12,23,14,0x2010004F,246,米德尔斯堡,255,斯托克城,0,0
581,581,2021,12,23,20,0x2010004F,235,巴恩斯利,251,女王公园巡游者,0,0
582,582,2021,12,23,20,0x2010004F,242,考文垂,250,普雷斯顿,0,0
583,583,2021,12,23,15,0x2010004F,258,韦康比流浪者,253,罗瑟汉姆,0,0
584,584,2021,12,26,20,0x2011004F,251,女王公园巡游者,17,西布朗维奇,0,0
585,585,2021,12,26,14,0x2011004F,256,斯旺西城,2,布莱顿,0,0
586,586,2021,12,26,19,0x2011004F,243,德比郡,18,西汉姆联,0,0
587,587,2021,12,26,19,0x2011004F,245,卢顿,236,伯明翰城,0,0
588,588,2021,12,26,19,0x2011004F,244,哈德斯菲尔德,247,米尔沃尔,0,0
589,589,2021,12,26,14,0x2011004F,241,卡迪夫城,239,布伦特福德,0,0
590,590,2021,12,26,15,0x2011004F,254,谢周三,237,布莱克本,0,0
591,591,2021,12,26,15,0x2011004F,252,雷丁,240,布里斯托城,0,0
592,592,2021,12,26,19,0x2011004F,249,诺丁汉森林,246,米德尔斯堡,0,0
593,593,2021,12,26,19,0x2011004F,255,斯托克城,258,韦康比流浪者,0,0
594,594,2021,12,26,19,0x2011004F,250,普雷斯顿,235,巴恩斯利,0,0
595,595,2021,12,26,14,0x2011004F,253,罗瑟汉姆,242,考文垂,0,0
596,596,2021,12,30,14,0x2012004F,17,西布朗维奇,250,普雷斯顿,0,0
597,597,2021,12,30,20,0x2012004F,2,布莱顿,251,女王公园巡游者,0,0
598,598,2021,12,30,20,0x2012004F,18,西汉姆联,256,斯旺西城,0,0
599,599,2021,12,30,15,0x2012004F,236,伯明翰城,243,德比郡,0,0
600,600,2021,12,30,20,0x2012004F,247,米尔沃尔,245,卢顿,0,0
601,601,2021,12,30,19,0x2012004F,239,布伦特福德,244,哈德斯菲尔德,0,0
602,602,2021,12,30,15,0x2012004F,237,布莱克本,241,卡迪夫城,0,0
603,603,2021,12,30,14,0x2012004F,240,布里斯托城,254,谢周三,0,0
604,604,2021,12,30,20,0x2012004F,246,米德尔斯堡,252,雷丁,0,0
605,605,2021,12,30,15,0x2012004F,255,斯托克城,249,诺丁汉森林,0,0
606,606,2021,12,30,19,0x2012004F,235,巴恩斯利,253,罗瑟汉姆,0,0
607,607,2021,12,30,19,0x2012004F,258,韦康比流浪者,242,考文垂,0,0
608,608,2022,1,3,20,0x2013004F,253,罗瑟汉姆,17,西布朗维奇,0,0
609,609,2022,1,3,15,0x2013004F,250,普雷斯顿,2,布莱顿,0,0
610,610,2022,1,3,15,0x2013004F,251,女王公园巡游者,18,西汉姆联,0,0
611,611,2022,1,3,19,0x2013004F,256,斯旺西城,236,伯明翰城,0,0
612,612,2022,1,3,19,0x2013004F,243,德比郡,247,米尔沃尔,0,0
613,613,2022,1,3,20,0x2013004F,245,卢顿,239,布伦特福德,0,0
614,614,2022,1,3,20,0x2013004F,244,哈德斯菲尔德,237,布莱克本,0,0
615,615,2022,1,3,15,0x2013004F,241,卡迪夫城,240,布里斯托城,0,0
616,616,2022,1,3,19,0x2013004F,254,谢周三,246,米德尔斯堡,0,0
617,617,2022,1,3,19,0x2013004F,252,雷丁,255,斯托克城,0,0
618,618,2022,1,3,20,0x2013004F,249,诺丁汉森林,258,韦康比流浪者,0,0
619,619,2022,1,3,15,0x2013004F,242,考文垂,235,巴恩斯利,0,0
620,620,2022,1,14,19,0x2014004F,17,西布朗维奇,242,考文垂,0,0
621,621,2022,1,14,19,0x2014004F,2,布莱顿,253,罗瑟汉姆,0,0
622,622,2022,1,14,15,0x2014004F,18,西汉姆联,250,普雷斯顿,0,0
623,623,2022,1,14,19,0x2014004F,236,伯明翰城,251,女王公园巡游者,0,0
624,624,2022,1,14,14,0x2014004F,247,米尔沃尔,256,斯旺西城,0,0
625,625,2022,1,14,20,0x2014004F,239,布伦特福德,243,德比郡,0,0
626,626,2022,1,14,14,0x2014004F,237,布莱克本,245,卢顿,0,0
627,627,2022,1,14,15,0x2014004F,240,布里斯托城,244,哈德斯菲尔德,0,0
628,628,2022,1,14,19,0x2014004F,246,米德尔斯堡,241,卡迪夫城,0,0
629,629,2022,1,14,14,0x2014004F,255,斯托克城,254,谢周三,0,0
630,630,2022,1,14,15,0x2014004F,249,诺丁汉森林,252,雷丁,0,0
631,631,2022,1,14,20,0x2014004F,258,韦康比流浪者,235,巴恩斯利,0,0
632,632,2022,1,17,19,0x2015004F,235,巴恩斯利,17,西布朗维奇,0,0
633,633,2022,1,17,15,0x2015004F,242,考文垂,2,布莱顿,0,0
634,634,2022,1,17,14,0x2015004F,253,罗瑟汉姆,18,西汉姆联,0,0
635,635,2022,1,17,14,0x2015004F,250,普雷斯顿,236,伯明翰城,0,0
636,636,2022,1,17,14,0x2015004F,251,女王公园巡游者,247,米尔沃尔,0,0
637,637,2022,1,17,20,0x2015004F,256,斯旺西城,239,布伦特福德,0,0
638,638,2022,1,17,15,0x2015004F,243,德比郡,237,布莱克本,0,0
639,639,2022,1,17,20,0x2015004F,245,卢顿,240,布里斯托城,0,0
640,640,2022,1,17,14,0x2015004F,244,哈德斯菲尔德,246,米德尔斯堡,0,0
641,641,2022,1,17,20,0x2015004F,241,卡迪夫城,255,斯托克城,0,0
642,642,2022,1,17,15,0x2015004F,254,谢周三,249,诺丁汉森林,0,0
643,643,2022,1,17,19,0x2015004F,252,雷丁,258,韦康比流浪者,0,0
644,644,2022,1,21,15,0x2016004F,258,韦康比流浪者,17,西布朗维奇,0,0
645,645,2022,1,21,20,0x2016004F,2,布莱顿,235,巴恩斯利,0,0
646,646,2022,1,21,15,0x2016004F,18,西汉姆联,242,考文垂,0,0
647,647,2022,1,21,19,0x2016004F,236,伯明翰城,253,罗瑟汉姆,0,0
648,648,2022,1,21,20,0x2016004F,247,米尔沃尔,250,普雷斯顿,0,0
649,649,2022,1,21,14,0x2016004F,239,布伦特福德,251,女王公园巡游者,0,0
650,650,2022,1,21,14,0x2016004F,237,布莱克本,256,斯旺西城,0,0
651,651,2022,1,21,19,0x2016004F,240,布里斯托城,243,德比郡,0,0
652,652,2022,1,21,15,0x2016004F,246,米德尔斯堡,245,卢顿,0,0
653,653,2022,1,21,15,0x2016004F,255,斯托克城,244,哈德斯菲尔德,0,0
654,654,2022,1,21,15,0x2016004F,249,诺丁汉森林,241,卡迪夫城,0,0
655,655,2022,1,21,20,0x2016004F,252,雷丁,254,谢周三,0,0
656,656,2022,1,24,15,0x2017004F,2,布莱顿,17,西布朗维奇,0,0
657,657,2022,1,24,14,0x2017004F,18,西汉姆联,235,巴恩斯利,0,0
658,658,2022,1,24,15,0x2017004F,236,伯明翰城,242,考文垂,0,0
659,659,2022,1,24,14,0x2017004F,247,米尔沃尔,253,罗瑟汉姆,0,0
660,660,2022,1,24,15,0x2017004F,239,布伦特福德,250,普雷斯顿,0,0
